,Attributed Touch Type,Attributed Touch Time,Install Time,Event Time,Event Name,Event Value,Event Revenue,Event Revenue Currency,Event Revenue Preferred,Event Source,Is Receipt Validated,Partner,Media Source,Channel,Keywords,Campaign,Campaign ID,Adset,Adset ID,Ad,Ad ID,Ad Type,Site ID,Sub Site ID,Sub Param 1,Sub Param 2,Sub Param 3,Sub Param 4,Sub Param 5,Cost Model,Cost Value,Cost Currency,Contributor 1 Partner,Contributor 1 Media Source,Contributor 1 Campaign,Contributor 1 Touch Type,Contributor 1 Touch Time,Contributor 2 Partner,Contributor 2 Media Source,Contributor 2 Campaign,Contributor 2 Touch Type,Contributor 2 Touch Time,Contributor 3 Partner,Contributor 3 Media Source,Contributor 3 Campaign,Contributor 3 Touch Type,Contributor 3 Touch Time,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
25,click,2020-12-24 08:58:10,2020-12-24 09:11:51,2020-12-24 09:12:57,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,WA,Oak Harbor,98277,819,172.58.43.204,False,T-Mobile,T-Mobile,English,1608801108839-7536549355344580008,53139641-b2bb-4ab0-91df-47f2db0b0f2b,,,,,,android,motorola-REVVLRY,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; REVVLRY Build/QPY30.85-18-9),,,,srn,,,,phone,,,
26,click,2020-12-23 03:41:16,2020-12-23 04:24:27,2020-12-23 17:59:09,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,LA,Ragley,70657,643,75.173.52.222,False,Verizon Wireless,Verizon ,English,1608697458522-7427194218390387288,b0651dad-a348-4c3d-8fed-73791e99b685,,,,,,android,samsung-SM-A515U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A515U Build/QP1A.190711.020),,,,srn,,,,phone,,,
27,click,2020-12-23 12:40:44,2020-12-23 16:48:02,2020-12-23 16:50:04,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,WA,Spanaway,98387,819,73.53.99.144,False,Sprint,Sprint,English,1608742080139-939342348974844003,c45dfb95-1dcd-4548-8f8e-4979cb3e2cd9,,,,,,android,samsung-SM-N960U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Coloring-Book & Stress-Relief Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),,,,srn,,,,phone,,,
28,click,2020-12-23 02:48:39,2020-12-23 02:50:58,2020-12-23 03:52:17,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MI,Pigeon,48755,513,130.44.224.229,False,Verizon Wireless,Extended Network,English,1608691854657-2695210837474381721,a76ed98e-00ba-4d63-8362-4a95d2438091,,,,,,android,samsung-SM-N975U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
29,click,2020-12-23 02:48:39,2020-12-23 02:50:58,2020-12-23 03:52:05,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MI,Pigeon,48755,513,130.44.224.229,False,Verizon Wireless,Extended Network,English,1608691854657-2695210837474381721,a76ed98e-00ba-4d63-8362-4a95d2438091,,,,,,android,samsung-SM-N975U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N975U Build/QP1A.190711.020),,,,srn,,,,phone,,,
30,click,2020-12-23 01:23:07,2020-12-23 01:25:44,2020-12-23 01:42:27,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AR,Little Rock,72211,693,75.42.9.107,False,AT&T,AT&T,English,1608686736907-239353014122665152,fbf42ec1-5967-43b7-a82e-1e22f4dc0e28,,,,,,android,samsung-SM-A516U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A516U Build/QP1A.190711.020),,,,srn,,,,phone,,,
31,click,2020-12-23 01:23:07,2020-12-23 01:25:44,2020-12-23 01:39:43,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,AR,Little Rock,72211,693,75.42.9.107,False,AT&T,AT&T,English,1608686736907-239353014122665152,fbf42ec1-5967-43b7-a82e-1e22f4dc0e28,,,,,,android,samsung-SM-A516U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A516U Build/QP1A.190711.020),,,,srn,,,,phone,,,
32,click,2020-12-22 14:55:02,2020-12-22 15:55:31,2020-12-22 15:56:59,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,NY,Bronxville,10708,501,69.123.243.141,False,,Metro by T-Mobile,English,1608652523038-4923002258122228203,9b04c874-8283-4210-b723-7532c4a2450d,,,,,,android,samsung-SM-A102U,9,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; SM-A102U Build/PPR1.180610.011),,,,srn,,,,phone,,,
33,click,2020-11-10 02:38:36,2020-11-12 13:57:02,2020-12-22 00:44:34,af_purchase,"{""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_success"":""False"",""af_content_type"":""subscription"",""af_currency"":""USD"",""af_revenue"":""0.0""}",0.0,USD,0.0,SDK,,,Facebook Ads,AudienceNetwork,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 1,2.3845994836230584e+16,US - CC - Relax - 1,2.3845994836240584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,OK,Tulsa,74115,671,70.189.71.69,True,,,English,1605131773545-4066359932105360213,7a448c1e-a09a-48e6-b39a-8ac219a08c12,,,,,,android,samsung-SM-S337TL,7.0,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-S337TL Build/NRD90M),,,,srn,,,,phone,,,
34,click,2020-12-21 22:46:42,2020-12-21 22:48:34,2020-12-21 22:50:39,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MI,Kingsley,49649,540,96.42.174.193,False,Verizon Wireless,Verizon ,English,1608590911922-2555083136284832797,7dd93abf-6924-46c8-a002-1365e0424030,,,,,,android,samsung-SM-N960U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N960U Build/QP1A.190711.020),,,,srn,,,,phone,,,
35,click,2020-12-04 17:54:26,2020-12-16 15:50:34,2020-12-21 20:19:58,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 4,2.3845994851220584e+16,US - CC - Self-Expression - 4,2.3845996261760584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,San Antonio,78223,641,172.58.67.194,False,AT&T,AT&T,English,1608133832224-578443009756525203,7ecd2f1a-5bd4-42f8-b3b6-5156af17dafa,,,,,,android,samsung-SM-N980F,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N980F Build/QP1A.190711.020),,,,srn,,,,phone,,,
36,click,2020-12-17 03:55:17,2020-12-20 05:55:39,2020-12-21 20:06:48,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MI,Monroe,48162,505,174.84.96.119,False,T-Mobile - US,T-Mobile,English,1608443737265-4439864939521261802,4815ea69-9cbf-46a2-ad68-52e82512de89,,,,,,android,samsung-SM-N970U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-N970U Build/QP1A.190711.020),,,,srn,,,,phone,,,
37,click,2020-12-21 09:22:03,2020-12-21 15:37:19,2020-12-21 15:40:56,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,WI,Milwaukee,53210,617,172.56.12.210,False,Boost Mobile,Boost Mobile,English,1608565036923-5977844922673399252,a6dad10d-137c-4797-a961-66ee5e8d9d8b,,,,,,android,lge-LG-LS993,8.0.0,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 8.0.0; LG-LS993 Build/OPR1.170623.032),,,,srn,,,,phone,,,
38,click,2020-12-20 11:30:46,2020-12-20 18:16:57,2020-12-20 18:19:21,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,SC,Walhalla,29691,567,174.194.14.110,False,Verizon,Verizon ,English,1608488211776-750709357604790939,a153a18f-5f5a-4e24-9dc7-3ec6a0a3ddb1,,,,,,android,samsung-SM-G950U,9,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; SM-G950U Build/PPR1.180610.011),,,,srn,,,,phone,,,
39,click,2020-12-20 11:30:46,2020-12-20 18:16:57,2020-12-20 18:19:02,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,SC,Walhalla,29691,567,174.194.14.110,False,Verizon,Verizon ,English,1608488211776-750709357604790939,a153a18f-5f5a-4e24-9dc7-3ec6a0a3ddb1,,,,,,android,samsung-SM-G950U,9,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 9; SM-G950U Build/PPR1.180610.011),,,,srn,,,,phone,,,
40,click,2020-12-18 16:11:57,2020-12-18 16:12:30,2020-12-20 18:18:30,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,TX,Garland,75042,623,47.183.233.237,False,T-Mobile,Metro by T-Mobile,English,1608307947598-2787759706302704536,0a47c618-aefd-40ea-8ff4-699ac27d70e4,,,,,,android,lge-LM-Q730,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; LM-Q730 Build/QKQ1.200216.002),,,,srn,,,,phone,,,
41,click,2020-12-20 15:35:56,2020-12-20 15:37:11,2020-12-20 17:18:28,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,CO,Johnstown,80534,751,174.254.193.58,False,,CDMA,English,1608478622780-5027864196234847475,476463e2-2e75-4bd3-906a-41d62fd557d0,,,,,,android,lge-LML212VL,8.1.0,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 8.1.0; LML212VL Build/OPM1.171019.019),,,,srn,,,,phone,,,
42,click,2020-12-19 22:02:46,2020-12-20 07:56:37,2020-12-20 17:00:08,af_purchase,"{""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_success"":""False"",""af_content_type"":""subscription"",""af_currency"":""USD"",""af_revenue"":""0.0""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,WA,Seattle,98198,819,24.17.39.42,True,Sprint,Sprint,English,1608450992372-600978699735092947,bb69af7d-4f67-4a8e-8bed-0bd244c8b20f,,,,,,android,samsung-SM-G920P,7.0,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-G920P Build/NRD90M),,,,srn,,,,phone,,,
43,click,2020-12-20 09:17:35,2020-12-20 09:18:49,2020-12-20 09:25:00,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$224.99"",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Youtube,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,YouTubeVideos,,,,,,,,,,,,,,,,,,,,,,,,,,US,VA,Mc Lean,22102,511,172.58.187.18,False,T-Mobile - US,T-Mobile,English,1608455925758-2890167453911778180,65c2df53-2024-40c3-90a7-6b5fd0a731b1,,,,,,android,samsung-SM-A716U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Coloring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A716U Build/QP1A.190711.020),,,,srn,,,,phone,,,
44,click,2020-08-29 03:36:11,2020-08-29 03:44:04,2020-12-20 07:55:17,af_purchase,"{""af_currency"":""CAD"",""af_revenue"":""$6.49"",""af_success"":""True"",""af_price"":""$6.49"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$6.49,CAD,5.074892,SDK,,,googleadwords_int,UAC_Display,,AGN-soft-launch-CA,10867509538,,,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,CA,QC,Louiseville,j5v 1a2,None,74.127.203.123,True,,,English,1598672632970-459839647316815593,50c8a98b-b8f7-4cd8-8880-b44e1ebdc3e8,,,,,,android,samsung-SM-T290,10,2020.11.25-263,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-T290 Build/QP1A.190711.020),,,,srn,,,,tablet,,,
45,click,2020-12-18 05:38:55,2020-12-18 17:56:09,2020-12-20 04:13:42,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Instagram,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,FL,Debary,32713,534,68.84.247.140,False,MetroPCS,Metro by T-Mobile,English,1608314161344-7816995728748954869,b4403faf-b4f2-4e63-bc6c-cba1d26b33c3,,,,,,android,samsung-SM-A205U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A205U Build/QP1A.190711.020),,,,srn,,,,phone,,,
46,click,2020-12-19 13:54:47,2020-12-19 21:07:55,2020-12-20 02:56:31,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,FL,St Petersburg,33704,539,172.56.26.204,False,,Metro by T-Mobile,English,1608412071678-5950795277033696587,9c348bf2-ad11-41e1-967e-2d0f84d47918,,,,,,android,motorola-moto g stylus,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; moto g stylus Build/QPRS30.80-64-6-2),,,,srn,,,,phone,,,
47,click,2020-12-18 01:11:38,2020-12-20 02:01:53,2020-12-20 02:02:30,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$18.00 "",""af_success"":""True"",""af_price"":""$18.00 "",""af_content_id"":""subscription_plus_yearly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$18.00 ,USD,18.0,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,MO,Lebanon,65536,619,72.172.206.14,True,Boost Mobile,Boost Mobile,English,1608429709105-8666611878165950655,,,,,,,android,lge-LM-Q720,9,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 9; LM-Q720 Build/PKQ1.190302.001),,,,srn,,,,phone,,,
48,click,2020-12-19 19:44:18,2020-12-19 20:39:45,2020-12-20 00:32:40,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,Facebook Ads,Facebook,,US - Launch Coloring Persona - AND,23845987623610586,US - CC - Coloring Persona - AND - 7,2.3846031660510584e+16,US - CC - Artistic Escapism - 7,2.3846031660540584e+16,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NC,Charlotte,28227,517,173.92.218.38,False,Verizon Wireless,Verizon ,English,1608410383285-3500792061715763994,28a983f3-eb3c-4526-94d9-a47854a137f9,,,,,,android,samsung-SM-A515U,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,28d,,True,Dalvik/2.1.0 (Linux; U; Android 10; SM-A515U Build/QP1A.190711.020),,,,srn,,,,phone,,,
49,click,2020-12-19 03:58:51,2020-12-19 04:19:32,2020-12-19 04:23:13,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""$4.99"",""af_success"":""True"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",$4.99,USD,4.99,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,NC,Forest City,28043,567,107.133.133.68,False,,Metro by T-Mobile,English,1608351569204-5293032222920950333,4d456275-d50e-44fb-a80c-ef559204e84d,,,,,,android,motorola-moto g stylus,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; moto g stylus Build/QPRS30.80-64-6-2),,,,srn,,,,phone,,,
50,click,2020-12-19 03:45:55,2020-12-19 03:49:51,2020-12-19 04:22:12,af_purchase,"{""af_currency"":""USD"",""af_revenue"":""0.0"",""af_success"":""False"",""af_price"":""$4.99"",""af_content_id"":""subscription_plus_monthly"",""af_quantity"":""1"",""af_content_type"":""subscription""}",0.0,USD,0.0,SDK,,,googleadwords_int,UAC_Display,,CC - US Launch - AND,11495112195,115192737351,115192737351.0,,,ClickToDownload,,,,,,,,,,,,,,,,,,,,,,,,,,,US,IN,Evansville,47711,649,74.112.211.2,True,,,English,1608349786209-6692440796345786492,305703d0-5182-487d-8e14-127f22d839e5,,,,,,android,Lenovo-Lenovo TB-8505F,10,2020.12.11-272,v5.4.1,com.foundryiv.colorcollab,Color Collab: Stress-Relief Colouring Book Games,com.foundryiv.colorcollab,False,,30d,,True,Dalvik/2.1.0 (Linux; U; Android 10; Lenovo TB-8505F Build/QP1A.190711.020),,,,srn,,,,phone,,,
